unit_id,building_id,status,usage_code,usage_label
2462,1826,complete,6,استخدامات اخرى
2463,1323,not-used,NULL,غير محدد
2464,1323,complete,1,سكني
2465,1323,complete,1,سكني
2466,1359,complete,6,استخدامات اخرى
2467,1359,complete,1,سكني
2468,1371,complete,1,سكني
2469,1371,complete,1,سكني
2470,1371,not-used,NULL,غير محدد
2471,1324,complete,1,سكني
2472,1324,complete,1,سكني
2473,1324,complete,1,سكني
2474,1279,complete,1,سكني
2475,1279,not-used,NULL,غير محدد
2476,1140,complete,1,سكني
2477,1140,complete,6,استخدامات اخرى
2478,1140,complete,6,استخدامات اخرى
2479,1140,complete,6,استخدامات اخرى
2484,1100,not-used,NULL,غير محدد
2485,1100,complete,1,سكني
2486,1100,not-used,NULL,غير محدد
2487,2111,complete,6,استخدامات اخرى
2488,2111,complete,1,سكني
2489,2111,complete,1,سكني
2490,2111,complete,1,سكني
2491,1171,not-used,1,سكني
2492,1171,complete,6,استخدامات اخرى
2493,1171,complete,1,سكني
2494,1353,complete,6,استخدامات اخرى
2495,1353,complete,1,سكني
2496,1353,complete,1,سكني
2497,1353,complete,1,سكني
2498,1351,complete,1,سكني
2499,1351,complete,1,سكني
2500,1351,not-used,NULL,غير محدد
2501,1351,not-used,NULL,غير محدد
2502,1285,complete,6,استخدامات اخرى
2503,1285,complete,1,سكني
2504,1285,complete,6,استخدامات اخرى
2505,1283,complete,6,استخدامات اخرى
2506,1283,complete,1,سكني
2507,2112,complete,6,استخدامات اخرى
2508,1283,complete,1,سكني
2509,1174,not-used,NULL,غير محدد
2510,1174,complete,1,سكني
2511,1174,complete,1,سكني
2512,2075,complete,1,سكني
2513,2075,complete,1,سكني
2514,1372,not-used,NULL,غير محدد
2515,1372,not-used,NULL,غير محدد
2516,1680,complete,6,استخدامات اخرى
2517,1658,not-used,NULL,غير محدد
2518,1656,not-used,NULL,غير محدد
2519,1656,not-used,NULL,غير محدد
2520,1656,not-used,NULL,غير محدد
2521,1656,not-used,NULL,غير محدد
2522,2071,complete,3,تجاري
2523,2071,complete,3,تجاري
2524,1656,not-used,NULL,غير محدد
2525,2072,complete,1,سكني
2526,2072,complete,1,سكني
2530,1106,not-used,NULL,غير محدد
2531,1106,not-used,NULL,غير محدد
2532,1106,complete,1,سكني
2533,1106,complete,1,سكني
2534,1360,complete,1,سكني
2535,1360,complete,1,سكني
2536,1360,complete,6,استخدامات اخرى
2537,2179,complete,6,استخدامات اخرى
2538,1359,complete,1,سكني
2539,1359,complete,1,سكني
2540,2174,not-used,NULL,غير محدد
2541,2175,not-used,NULL,غير محدد
2542,1139,not-used,NULL,غير محدد
2546,1099,not-used,NULL,غير محدد
2549,1111,complete,1,سكني
2550,1111,complete,1,سكني
2551,1111,not-used,NULL,غير محدد
2552,1111,complete,1,سكني
2553,1111,complete,1,سكني
2554,1053,not-used,NULL,غير محدد
2555,2071,complete,1,سكني
2556,1103,not-used,NULL,غير محدد
2557,1103,not-used,NULL,غير محدد
2558,1103,not-used,NULL,غير محدد
2559,1103,not-used,NULL,غير محدد
2560,1103,complete,1,سكني
2561,1053,not-used,NULL,غير محدد
2562,1327,complete,1,سكني
2563,1327,complete,1,سكني
2564,1155,not-used,NULL,غير محدد
2565,1155,complete,1,سكني
2566,1155,complete,1,سكني
2567,1107,not-used,NULL,غير محدد
2568,1107,not-used,NULL,غير محدد
2569,1107,complete,1,سكني
2570,1107,not-used,NULL,غير محدد
2571,1321,complete,6,استخدامات اخرى
2572,1321,complete,6,استخدامات اخرى
2573,1321,complete,1,سكني
2574,1321,complete,1,سكني
2575,1321,complete,1,سكني
2576,2076,not-used,NULL,غير محدد
2577,2077,not-used,NULL,غير محدد
2578,1361,not-used,NULL,غير محدد
2579,1361,not-used,NULL,غير محدد
2580,1361,complete,1,سكني
2581,2006,complete,3,تجاري
2582,2006,complete,3,تجاري
2583,2006,complete,7,مدني
2584,2006,complete,1,سكني
2585,2098,complete,6,استخدامات اخرى
2586,1154,not-used,NULL,غير محدد
2587,1154,not-used,NULL,غير محدد
2588,1364,not-used,NULL,غير محدد
2589,1364,complete,1,سكني
2590,1861,complete,1,سكني
2591,1861,complete,1,سكني
2592,1861,not-used,NULL,غير محدد
2593,1646,not-used,NULL,غير محدد
2594,1646,complete,1,سكني
2595,1651,not-used,NULL,غير محدد
2596,1651,not-used,NULL,غير محدد
2597,2069,complete,1,سكني
2598,2069,complete,1,سكني
2599,2069,complete,1,سكني
2600,2069,not-used,NULL,غير محدد
2601,1238,complete,1,سكني
2602,1238,complete,1,سكني
2603,1238,not-used,NULL,غير محدد
2604,1112,complete,1,سكني
2605,1112,not-used,NULL,غير محدد
2606,1065,complete,1,سكني
2607,1065,complete,1,سكني
2608,1065,not-used,NULL,غير محدد
2609,1034,complete,1,سكني
2610,1034,complete,1,سكني
2611,1034,complete,1,سكني
2612,1034,complete,1,سكني
2613,1984,complete,3,تجاري
2614,1984,complete,3,تجاري
2615,1984,complete,3,تجاري
2616,1984,complete,3,تجاري
2617,1984,complete,3,تجاري
2618,1984,complete,3,تجاري
2619,1984,not-used,NULL,غير محدد
2620,1984,complete,7,مدني
2621,1984,complete,7,مدني
2622,1984,not-used,NULL,غير محدد
2623,2187,not-used,NULL,غير محدد
2624,2187,not-used,NULL,غير محدد
2625,1675,complete,1,سكني
2626,1675,complete,1,سكني
2627,1675,complete,1,سكني
2628,1675,complete,1,سكني
2629,1675,complete,1,سكني
2630,1675,complete,1,سكني
2631,1675,complete,1,سكني
2632,1675,complete,1,سكني
2633,1675,complete,1,سكني
2634,1675,complete,1,سكني
2635,1675,complete,1,سكني
2636,1675,complete,1,سكني
2637,1675,complete,1,سكني
2638,1675,complete,1,سكني
2639,1105,complete,1,سكني
2640,1105,complete,1,سكني
2641,1105,complete,1,سكني
2642,1030,not-used,NULL,غير محدد
2643,1030,not-used,NULL,غير محدد
2644,1239,complete,1,سكني
2645,1239,not-used,NULL,غير محدد
2646,1239,not-used,NULL,غير محدد
2647,1675,not-used,NULL,غير محدد
2648,1675,not-used,NULL,غير محدد
2649,1675,not-used,NULL,غير محدد
2650,1363,complete,1,سكني
2651,1764,not-used,NULL,غير محدد
2653,1648,complete,1,سكني
2654,1648,not-used,NULL,غير محدد
2655,1648,not-used,NULL,غير محدد
2656,1649,complete,1,سكني
2657,1649,complete,1,سكني
2658,2188,not-used,NULL,غير محدد
2659,1300,complete,1,سكني
2660,1300,complete,1,سكني
2662,161,complete,1,سكني
2663,161,complete,1,سكني
2664,161,complete,6,استخدامات اخرى
2665,2197,not-used,NULL,غير محدد
2666,2197,not-used,NULL,غير محدد
2667,2197,not-used,NULL,غير محدد
2668,2197,not-used,NULL,غير محدد
2669,2134,not-used,NULL,غير محدد
2670,1349,complete,1,سكني
2671,1349,complete,1,سكني
2672,1349,complete,1,سكني
2673,1349,not-used,NULL,غير محدد
2674,1270,complete,1,سكني
2675,1270,complete,1,سكني
2676,1270,complete,1,سكني
2677,2092,complete,6,استخدامات اخرى
2678,1228,complete,1,سكني
2679,1228,complete,1,سكني
2680,1933,not-used,NULL,غير محدد
2681,1381,not-used,NULL,غير محدد
2682,1381,not-used,NULL,غير محدد
2683,1381,not-used,NULL,غير محدد
2684,1381,complete,1,سكني
2686,1231,not-used,NULL,غير محدد
2687,1231,not-used,NULL,غير محدد
2688,1231,complete,10,صحي
2689,1231,complete,1,سكني
2690,1231,complete,1,سكني
2691,1231,complete,6,استخدامات اخرى
2693,1242,complete,1,سكني
2694,1242,complete,NULL,غير محدد
2695,1242,complete,1,سكني
2696,1242,not-used,NULL,غير محدد
2697,1242,not-used,NULL,غير محدد
2698,1242,not-used,NULL,غير محدد
2699,1242,complete,3,تجاري
2700,1242,complete,1,سكني
2701,1242,complete,1,سكني
2702,1242,complete,1,سكني
2703,1242,not-used,NULL,غير محدد
2705,1039,complete,1,سكني
2706,1076,complete,1,سكني
2707,1076,complete,6,استخدامات اخرى
2708,1076,not-used,NULL,غير محدد
2709,1076,not-used,NULL,غير محدد
2710,1076,complete,1,سكني
2711,1162,complete,1,سكني
2712,2095,complete,3,تجاري
2713,2095,not-used,NULL,غير محدد
2714,2085,complete,1,سكني
2715,2085,complete,1,سكني
2716,2085,complete,1,سكني
2717,2085,not-used,NULL,غير محدد
2718,2097,complete,6,استخدامات اخرى
2719,2097,not-used,NULL,غير محدد
2720,2097,complete,6,استخدامات اخرى
2721,2097,complete,1,سكني
2722,2097,complete,6,استخدامات اخرى
2723,2086,complete,1,سكني
2724,2086,complete,1,سكني
2725,2086,complete,1,سكني
2726,1379,not-used,NULL,غير محدد
2727,1379,not-used,NULL,غير محدد
2728,1379,complete,1,سكني
2729,1379,complete,6,استخدامات اخرى
2730,2088,complete,1,سكني
2731,2087,complete,1,سكني
2732,2087,complete,1,سكني
2733,2087,complete,1,سكني
2734,2099,not-used,NULL,غير محدد
2736,2007,not-used,6,استخدامات اخرى
2737,2007,not-used,NULL,غير محدد
2738,846,complete,1,سكني
2739,910,complete,1,سكني
2740,910,complete,1,سكني
2741,910,complete,1,سكني
2742,995,complete,1,سكني
2743,995,not-used,1,سكني
2744,896,not-used,NULL,غير محدد
2745,921,complete,1,سكني
2746,921,not-used,NULL,غير محدد
2747,921,complete,1,سكني
2748,896,complete,1,سكني
2749,896,not-used,1,سكني
2750,896,not-used,1,سكني
2751,872,complete,1,سكني
2752,872,not-used,NULL,غير محدد
2753,956,complete,1,سكني
2754,956,not-used,NULL,غير محدد
2755,978,complete,1,سكني
2756,953,not-used,NULL,غير محدد
2757,798,complete,1,سكني
2758,798,not-used,NULL,غير محدد
2759,798,not-used,NULL,غير محدد
2760,798,not-used,NULL,غير محدد
2761,816,not-used,NULL,غير محدد
2762,816,complete,1,سكني
2763,798,not-used,NULL,غير محدد
2764,2060,not-used,NULL,غير محدد
2765,2060,complete,1,سكني
2766,2060,complete,1,سكني
2767,1551,complete,1,سكني
2768,1551,not-used,NULL,غير محدد
2769,728,complete,1,سكني
2770,728,not-used,NULL,غير محدد
2771,857,complete,1,سكني
2772,857,not-used,NULL,غير محدد
2773,2220,not-used,NULL,غير محدد
2774,2220,not-used,NULL,غير محدد
2775,855,complete,1,سكني
2776,855,complete,1,سكني
2777,855,not-used,NULL,غير محدد
2778,855,not-used,NULL,غير محدد
2779,2221,complete,6,استخدامات اخرى
2780,2224,not-used,NULL,غير محدد
2781,2225,not-used,NULL,غير محدد
2782,203,not-used,NULL,غير محدد
2783,731,complete,1,سكني
2784,731,complete,1,سكني
2785,731,not-used,NULL,غير محدد
2786,731,complete,3,تجاري
2787,731,not-used,NULL,غير محدد
2788,757,complete,1,سكني
2789,757,complete,1,سكني
2790,2226,not-used,NULL,غير محدد
2791,772,complete,1,سكني
2792,772,complete,1,سكني
2793,772,complete,1,سكني
2794,772,not-used,NULL,غير محدد
2795,772,not-used,NULL,غير محدد
2796,772,not-used,NULL,غير محدد
2797,2227,not-used,NULL,غير محدد
2798,2227,complete,6,استخدامات اخرى
2799,825,complete,1,سكني
2800,825,complete,1,سكني
2801,825,complete,1,سكني
2802,825,complete,1,سكني
2803,1615,not-used,NULL,غير محدد
2804,1615,not-used,NULL,غير محدد
2805,1615,not-used,NULL,غير محدد
2806,198,complete,6,استخدامات اخرى
2807,2228,not-used,NULL,غير محدد
2808,2228,not-used,NULL,غير محدد
2809,815,complete,1,سكني
2810,815,not-used,NULL,غير محدد
2811,202,not-used,NULL,غير محدد
2812,202,not-used,NULL,غير محدد
2813,201,complete,3,تجاري
2814,764,complete,1,سكني
2815,764,complete,1,سكني
2816,764,complete,6,استخدامات اخرى
2817,764,complete,1,سكني
2818,2229,not-used,NULL,غير محدد
2819,2229,not-used,NULL,غير محدد
2820,1368,complete,6,استخدامات اخرى
2823,2160,complete,1,سكني
2824,2160,complete,1,سكني
2825,2160,complete,1,سكني
2826,2160,complete,1,سكني
2828,1645,not-used,NULL,غير محدد
2829,1645,not-used,NULL,غير محدد
2830,1645,not-used,NULL,غير محدد
2831,1645,not-used,NULL,غير محدد
2832,1127,complete,6,استخدامات اخرى
2833,1127,not-used,NULL,غير محدد
2834,1346,complete,1,سكني
2835,1346,complete,1,سكني
2836,1346,complete,1,سكني
2837,1346,not-used,NULL,غير محدد
2838,1275,complete,1,سكني
2839,1275,complete,1,سكني
2840,1275,complete,1,سكني
2841,1072,complete,1,سكني
2842,1072,complete,1,سكني
2843,1072,complete,3,تجاري
2844,1072,complete,4,صناعي
2845,1072,not-used,NULL,غير محدد
2846,1072,not-used,NULL,غير محدد
2847,1072,complete,1,سكني
2848,1072,not-used,NULL,غير محدد
2849,2090,not-used,NULL,غير محدد
2850,2089,complete,6,استخدامات اخرى
2851,2089,complete,1,سكني
2852,2061,complete,6,استخدامات اخرى
2853,2061,complete,1,سكني
2854,2061,complete,1,سكني
2855,2061,complete,1,سكني
2856,1557,complete,3,تجاري
2857,1557,complete,1,سكني
2858,1557,not-used,NULL,غير محدد
2859,1557,complete,1,سكني
2860,1557,not-used,NULL,غير محدد
2861,1557,not-used,NULL,غير محدد
2862,1557,not-used,NULL,غير محدد
2863,1557,not-used,NULL,غير محدد
2864,1557,not-used,NULL,غير محدد
2865,1557,complete,1,سكني
2866,1571,complete,6,استخدامات اخرى
2867,1557,complete,3,تجاري
2868,2063,complete,1,سكني
2869,2063,complete,1,سكني
2870,2063,complete,1,سكني
2871,2063,not-used,NULL,غير محدد
2873,2061,not-used,NULL,غير محدد
2874,2231,complete,6,استخدامات اخرى
2875,2231,complete,1,سكني
2876,2231,complete,1,سكني
2877,2231,not-used,NULL,غير محدد
2878,2066,not-used,NULL,غير محدد
2879,2066,complete,1,سكني
2880,1571,complete,1,سكني
2881,965,complete,1,سكني
2882,965,complete,1,سكني
2883,965,complete,1,سكني
2884,965,complete,1,سكني
2885,2234,not-used,NULL,غير محدد
2886,2234,not-used,NULL,غير محدد
2887,2234,complete,3,تجاري
2888,2234,complete,3,تجاري
2889,2234,complete,1,سكني
2890,912,complete,1,سكني
2891,912,complete,6,استخدامات اخرى
2892,912,complete,6,استخدامات اخرى
2893,912,complete,1,سكني
2894,1627,not-used,NULL,غير محدد
2895,1627,not-used,NULL,غير محدد
2896,1627,not-used,NULL,غير محدد
2897,1627,not-used,NULL,غير محدد
2898,1627,not-used,NULL,غير محدد
2899,1627,not-used,NULL,غير محدد
2900,2232,complete,1,سكني
2901,2232,complete,1,سكني
2902,2232,complete,1,سكني
2903,871,not-used,NULL,غير محدد
2904,871,not-used,NULL,غير محدد
2905,919,complete,1,سكني
2906,919,complete,1,سكني
2907,919,not-used,NULL,غير محدد
2908,919,not-used,NULL,غير محدد
2909,1053,not-used,NULL,غير محدد
2910,1053,complete,3,تجاري
2911,1053,not-used,NULL,غير محدد
2912,1053,not-used,NULL,غير محدد
2913,1053,not-used,NULL,غير محدد
2914,1053,not-used,NULL,غير محدد
2915,1305,not-used,NULL,غير محدد
2916,1305,complete,1,سكني
2917,1305,not-used,NULL,غير محدد
2918,1305,not-used,NULL,غير محدد
2919,895,not-used,NULL,غير محدد
2920,895,complete,1,سكني
2921,895,complete,1,سكني
2922,895,not-used,NULL,غير محدد
2923,931,not-used,NULL,غير محدد
2924,931,complete,1,سكني
2925,2237,complete,6,استخدامات اخرى
2926,878,complete,1,سكني
2927,878,complete,1,سكني
2928,1818,not-used,NULL,غير محدد
2929,1818,not-used,NULL,غير محدد
2930,864,complete,1,سكني
2931,2145,not-used,NULL,غير محدد
2932,2043,not-used,NULL,غير محدد
2933,2043,not-used,NULL,غير محدد
2934,2043,not-used,NULL,غير محدد
2935,743,complete,1,سكني
2936,743,not-used,NULL,غير محدد
2937,743,complete,1,سكني
2938,743,complete,6,استخدامات اخرى
2939,743,complete,6,استخدامات اخرى
2940,961,not-used,NULL,غير محدد
2941,961,complete,1,سكني
2942,961,complete,1,سكني
2943,961,complete,1,سكني
2944,961,not-used,NULL,غير محدد
2945,843,complete,1,سكني
2946,843,not-used,NULL,غير محدد
2947,843,not-used,NULL,غير محدد
2951,840,not-used,NULL,غير محدد
2952,840,not-used,NULL,غير محدد
2953,975,complete,1,سكني
2954,842,complete,6,استخدامات اخرى
2955,842,complete,6,استخدامات اخرى
2956,842,complete,1,سكني
2957,842,complete,6,استخدامات اخرى
2958,2239,not-used,NULL,غير محدد
2959,891,complete,1,سكني
2960,891,not-used,NULL,غير محدد
2961,836,complete,1,سكني
2962,836,complete,1,سكني
2963,1996,complete,1,سكني
2964,627,complete,1,سكني
2965,700,complete,1,سكني
2966,700,complete,6,استخدامات اخرى
2967,700,not-used,NULL,غير محدد
2968,785,not-used,NULL,غير محدد
2969,785,not-used,NULL,غير محدد
2971,140,not-used,NULL,غير محدد
2972,140,not-used,NULL,غير محدد
2973,810,complete,3,تجاري
2974,810,not-used,NULL,غير محدد
2975,810,not-used,NULL,غير محدد
2976,810,not-used,NULL,غير محدد
2977,810,not-used,NULL,غير محدد
2978,810,not-used,NULL,غير محدد
2979,810,not-used,NULL,غير محدد
2980,810,not-used,NULL,غير محدد
2981,408,complete,3,تجاري
2982,2240,complete,3,تجاري
2983,780,not-used,NULL,غير محدد
2984,780,complete,10,صحي
2985,773,not-used,NULL,غير محدد
2986,773,not-used,NULL,غير محدد
2987,1869,not-used,NULL,غير محدد
2988,748,not-used,NULL,غير محدد
2989,748,not-used,NULL,غير محدد
2990,748,not-used,NULL,غير محدد
2991,149,complete,1,سكني
2992,2241,not-used,NULL,غير محدد
2993,2241,not-used,NULL,غير محدد
2994,2241,not-used,NULL,غير محدد
2995,2242,not-used,NULL,غير محدد
2996,2242,not-used,NULL,غير محدد
2997,807,not-used,NULL,غير محدد
2998,807,complete,6,استخدامات اخرى
2999,1754,complete,1,سكني
3000,1754,not-used,NULL,غير محدد
3001,1754,not-used,NULL,غير محدد
3002,1758,complete,3,تجاري
3003,2243,complete,3,تجاري
3004,2243,not-used,NULL,غير محدد
3005,2245,not-used,NULL,غير محدد
3006,2244,not-used,NULL,غير محدد
3007,2247,complete,6,استخدامات اخرى
3008,2248,not-used,NULL,غير محدد
3009,2249,not-used,NULL,غير محدد
3010,2249,not-used,NULL,غير محدد
3011,2249,not-used,NULL,غير محدد
3012,2250,not-used,NULL,غير محدد
3013,2246,complete,6,استخدامات اخرى
3014,1739,complete,3,تجاري
3015,2251,complete,1,سكني
3016,2253,complete,6,استخدامات اخرى
3017,2255,not-used,NULL,غير محدد
3018,1621,not-used,NULL,غير محدد
3019,1621,complete,1,سكني
3020,1621,complete,1,سكني
3021,811,complete,1,سكني
3022,811,not-used,NULL,غير محدد
3023,2131,complete,1,سكني
3024,2131,not-used,NULL,غير محدد
3025,2094,complete,1,سكني
3026,2094,not-used,NULL,غير محدد
3027,2094,complete,1,سكني
3028,1347,complete,1,سكني
3029,1347,complete,1,سكني
3030,1347,complete,1,سكني
3031,1347,not-used,NULL,غير محدد
3032,2094,not-used,NULL,غير محدد
3033,1985,complete,1,سكني
3034,1985,complete,1,سكني
3035,1985,complete,1,سكني
3036,1985,complete,1,سكني
3037,851,complete,1,سكني
3038,851,complete,1,سكني
3039,851,complete,1,سكني
3040,2256,not-used,NULL,غير محدد
3041,2208,complete,3,تجاري
3042,2208,complete,3,تجاري
3043,2208,complete,1,سكني
3044,2209,not-used,NULL,غير محدد
3045,2209,not-used,NULL,غير محدد
3046,970,complete,1,سكني
3047,970,complete,1,سكني
3048,970,complete,1,سكني
3049,970,complete,1,سكني
3050,989,complete,1,سكني
3051,989,not-used,NULL,غير محدد
3052,989,not-used,NULL,غير محدد
3053,989,not-used,NULL,غير محدد
3054,989,not-used,NULL,غير محدد
3055,952,not-used,NULL,غير محدد
3056,952,not-used,NULL,غير محدد
3057,920,complete,1,سكني
3058,920,not-used,NULL,غير محدد
3059,920,complete,1,سكني
3060,2064,not-used,NULL,غير محدد
3061,2064,complete,1,سكني
3062,2064,complete,1,سكني
3063,962,complete,1,سكني
3064,962,complete,1,سكني
3065,920,not-used,NULL,غير محدد
3066,986,complete,1,سكني
3067,986,not-used,NULL,غير محدد
3068,2207,complete,1,سكني
3069,2207,not-used,NULL,غير محدد
3070,2207,not-used,NULL,غير محدد
3071,2207,not-used,NULL,غير محدد
3072,1777,not-used,NULL,غير محدد
3073,1777,not-used,NULL,غير محدد
3074,1777,not-used,NULL,غير محدد
3075,1777,complete,1,سكني
3076,1777,complete,1,سكني
3077,1777,complete,6,استخدامات اخرى
3078,2035,not-used,NULL,غير محدد
3079,2257,not-used,NULL,غير محدد
3080,2038,not-used,NULL,غير محدد
3081,2034,not-used,NULL,غير محدد
3082,2034,not-used,NULL,غير محدد
3083,2034,not-used,NULL,غير محدد
3084,2135,complete,1,سكني
3086,2258,not-used,NULL,غير محدد
3087,2258,not-used,NULL,غير محدد
3088,2258,not-used,NULL,غير محدد
3089,604,not-used,NULL,غير محدد
3090,2065,complete,1,سكني
3091,2065,complete,1,سكني
3092,2065,complete,1,سكني
3093,777,complete,NULL,غير محدد
3094,777,not-used,NULL,غير محدد
3095,777,complete,1,سكني
3096,777,complete,1,سكني
3097,777,complete,1,سكني
3098,777,complete,1,سكني
3099,777,not-used,NULL,غير محدد
3100,777,not-used,NULL,غير محدد
3101,1559,not-used,NULL,غير محدد
3102,2261,not-used,NULL,غير محدد
3103,1561,complete,1,سكني
3104,746,complete,1,سكني
3105,746,complete,1,سكني
3106,746,complete,1,سكني
3107,746,not-used,NULL,غير محدد
3108,939,complete,1,سكني
3109,939,complete,1,سكني
3110,939,complete,1,سكني
3111,939,complete,1,سكني
3112,939,complete,6,استخدامات اخرى
3113,756,not-used,NULL,غير محدد
3114,756,complete,1,سكني
3115,738,not-used,NULL,غير محدد
3116,738,not-used,NULL,غير محدد
3117,738,not-used,NULL,غير محدد
3118,738,not-used,NULL,غير محدد
3119,738,complete,1,سكني
3120,738,not-used,NULL,غير محدد
3121,870,complete,4,صناعي
3122,1634,complete,6,استخدامات اخرى
3123,1634,complete,6,استخدامات اخرى
3124,1635,complete,6,استخدامات اخرى
3125,930,complete,1,سكني
3126,863,not-used,NULL,غير محدد
3127,863,complete,1,سكني
3128,179,not-used,NULL,غير محدد
3129,179,not-used,NULL,غير محدد
3130,179,not-used,NULL,غير محدد
3131,179,complete,NULL,غير محدد
3132,179,not-used,NULL,غير محدد
3134,854,not-used,NULL,غير محدد
3135,854,complete,1,سكني
3136,999,complete,1,سكني
3137,999,complete,1,سكني
3138,999,complete,1,سكني
3139,999,complete,1,سكني
3140,179,complete,1,سكني
3141,179,complete,6,استخدامات اخرى
3142,1628,not-used,NULL,غير محدد
3143,889,complete,1,سكني
3144,889,complete,1,سكني
3145,1821,not-used,NULL,غير محدد
3146,890,complete,1,سكني
3147,890,complete,1,سكني
3148,900,complete,1,سكني
3149,900,not-used,NULL,غير محدد
3150,900,complete,1,سكني
3151,659,not-used,NULL,غير محدد
3154,2016,complete,1,سكني
3155,2016,complete,1,سكني
3156,2016,complete,1,سكني
3157,1747,complete,6,استخدامات اخرى
3158,974,complete,1,سكني
3159,974,complete,1,سكني
3160,974,not-used,NULL,غير محدد
3161,974,not-used,NULL,غير محدد
3162,636,complete,1,سكني
3163,636,not-used,NULL,غير محدد
3164,636,not-used,NULL,غير محدد
3165,636,not-used,NULL,غير محدد
3170,2020,not-used,NULL,غير محدد
3171,2020,not-used,NULL,غير محدد
3172,2018,not-used,NULL,غير محدد
3173,2018,not-used,NULL,غير محدد
3174,2017,not-used,NULL,غير محدد
3175,649,not-used,NULL,غير محدد
3176,649,not-used,NULL,غير محدد
3177,649,not-used,NULL,غير محدد
3178,649,not-used,NULL,غير محدد
3179,636,complete,6,استخدامات اخرى
3180,2272,complete,1,سكني
3181,2272,not-used,NULL,غير محدد
3182,2272,not-used,NULL,غير محدد
3183,2275,not-used,NULL,غير محدد
3184,2275,not-used,NULL,غير محدد
3185,2266,not-used,NULL,غير محدد
3186,2266,not-used,NULL,غير محدد
3187,612,not-used,NULL,غير محدد
3188,612,not-used,NULL,غير محدد
3189,2277,not-used,NULL,غير محدد
3190,2276,complete,1,سكني
3191,2276,not-used,NULL,غير محدد
3192,2276,not-used,NULL,غير محدد
3193,2276,not-used,NULL,غير محدد
3194,2276,not-used,NULL,غير محدد
3195,2267,complete,1,سكني
3196,2267,not-used,NULL,غير محدد
3197,2278,not-used,NULL,غير محدد
3198,2279,not-used,NULL,غير محدد
3199,2279,not-used,NULL,غير محدد
3200,2280,complete,1,سكني
3201,2280,not-used,NULL,غير محدد
3202,711,complete,1,سكني
3203,711,not-used,NULL,غير محدد
3204,711,not-used,NULL,غير محدد
3205,711,complete,1,سكني
3206,593,complete,6,استخدامات اخرى
3207,593,not-used,NULL,غير محدد
3208,593,complete,1,سكني
3209,593,complete,1,سكني
3210,2003,complete,1,سكني
3211,2003,complete,1,سكني
3212,2003,complete,1,سكني
3213,1999,complete,1,سكني
3214,1999,not-used,NULL,غير محدد
3215,1999,complete,1,سكني
3216,692,complete,6,استخدامات اخرى
3217,692,complete,6,استخدامات اخرى
3218,692,complete,1,سكني
3219,692,complete,1,سكني
3220,2004,complete,1,سكني
3221,2004,not-used,NULL,غير محدد
3222,2004,complete,NULL,غير محدد
3223,2004,complete,1,سكني
3224,2005,complete,1,سكني
3225,2005,not-used,NULL,غير محدد
3226,2005,complete,1,سكني
3227,2005,not-used,NULL,غير محدد
3228,2000,not-used,NULL,غير محدد
3229,2000,not-used,NULL,غير محدد
3230,1998,not-used,NULL,غير محدد
3231,1998,not-used,NULL,غير محدد
3232,2024,not-used,NULL,غير محدد
3233,2024,not-used,NULL,غير محدد
3234,2282,not-used,NULL,غير محدد
3235,2284,not-used,NULL,غير محدد
3237,2285,not-used,NULL,غير محدد
3238,2028,not-used,NULL,غير محدد
3239,2028,not-used,NULL,غير محدد
3240,2027,not-used,NULL,غير محدد
3241,2027,not-used,NULL,غير محدد
3242,2013,not-used,NULL,غير محدد
3243,2013,not-used,NULL,غير محدد
3244,2012,not-used,NULL,غير محدد
3245,2012,not-used,NULL,غير محدد
3246,2288,not-used,NULL,غير محدد
3247,2288,not-used,NULL,غير محدد
3248,2288,not-used,NULL,غير محدد
3249,1562,complete,1,سكني
3250,1560,complete,1,سكني
3251,1561,not-used,NULL,غير محدد
3252,1561,not-used,NULL,غير محدد
3253,1561,not-used,NULL,غير محدد
3254,2289,not-used,NULL,غير محدد
3255,1558,not-used,NULL,غير محدد
3256,1558,not-used,NULL,غير محدد
3257,1558,not-used,NULL,غير محدد
3258,908,complete,1,سكني
3259,908,not-used,NULL,غير محدد
3260,908,not-used,NULL,غير محدد
3261,941,not-used,NULL,غير محدد
3262,908,not-used,NULL,غير محدد
3263,908,not-used,NULL,غير محدد
3264,908,complete,3,تجاري
3265,908,not-used,NULL,غير محدد
3266,908,complete,6,استخدامات اخرى
3267,2010,complete,1,سكني
3268,2010,complete,6,استخدامات اخرى
3269,2010,complete,1,سكني
3270,2010,complete,1,سكني
3271,2010,not-used,NULL,غير محدد
3272,1203,complete,1,سكني
3273,1203,not-used,NULL,غير محدد
3274,1328,complete,1,سكني
3275,1328,not-used,NULL,غير محدد
3276,992,not-used,NULL,غير محدد
3277,992,not-used,NULL,غير محدد
3278,1647,not-used,NULL,غير محدد
3279,1647,complete,1,سكني
3280,1647,complete,1,سكني
3281,1647,not-used,NULL,غير محدد
3282,2295,complete,1,سكني
3283,2295,complete,1,سكني
3284,2295,complete,1,سكني
3285,2294,complete,6,استخدامات اخرى
3286,1650,not-used,NULL,غير محدد
3287,1650,complete,1,سكني
3291,1304,complete,1,سكني
3292,1304,not-used,NULL,غير محدد
3293,1304,not-used,NULL,غير محدد
3294,1304,not-used,NULL,غير محدد
3295,1304,not-used,NULL,غير محدد
3296,2299,complete,1,سكني
3297,2299,complete,1,سكني
3298,2299,complete,1,سكني
